  JUL  22  52112  0.24631 0.24348 -0.024596  -32.024596  -57.50   -5.50
  JUL  27  52117  0.24200 0.22978 -0.025034  -32.025034  -60.80   -6.10
  AUG   1  52122  0.23474 0.21542 -0.023330  -32.023330  -60.30   -6.00
  AUG   6  52127  0.22384 0.20313 -0.020725  -32.020725  -59.90   -5.70
  AUG  11  52132  0.21126 0.19153 -0.021514  -32.021514  -61.30   -5.70
  AUG  16  52137  0.19840 0.17894 -0.022510  -32.022510  -62.00   -5.90
  AUG  21  52142  0.18648 0.16815 -0.024687  -32.024687  -62.00   -5.50
  AUG  26  52147  0.17436 0.15812 -0.028217  -32.028217  -63.70   -5.70
  AUG  31  52152  0.16332 0.15002 -0.027641  -32.027641  -61.90   -5.80
  SEP   5  52157  0.14747 0.14282 -0.028693  -32.028693  -61.80   -5.10
  SEP  10  52162  0.13482 0.13560 -0.030581  -32.030581  -61.60   -5.20
  SEP  15  52167  0.11886 0.12990 -0.030583  -32.030583  -61.60   -5.50
  SEP  20  52172  0.10113 0.12596 -0.034585  -32.034585  -62.50   -4.90
  SEP  25  52177  0.08547 0.12204 -0.036538  -32.036538  -62.10   -5.40
  SEP  30  52182  0.06864 0.11808 -0.037664  -32.037664  -60.20   -5.10
  OCT   5  52187  0.05201 0.11739 -0.041652  -32.041652  -60.20   -4.30
  OCT  10  52192  0.03607 0.11761 -0.044799  -32.044799  -60.50   -4.40
  OCT  15  52197  0.01596 0.11820 -0.049516  -32.049516  -60.70   -2.90
  OCT  20  52202 -0.00063 0.12103 -0.056346  -32.056346  -59.70   -4.90
  OCT  25  52207 -0.02014 0.12564 -0.059172  -32.059172  -57.90   -3.70
  OCT  30  52212 -0.03644 0.13131 -0.063791  -32.063791  -56.90   -3.10
  NOV   4  52217 -0.05388 0.13682 -0.068305  -32.068305  -58.00   -3.00
  NOV   9  52222 -0.06548 0.14500 -0.071212  -32.071212  -56.60   -2.30
  NOV  14  52227 -0.07535 0.15726 -0.078370  -32.078370  -56.80   -2.40
  NOV  19  52232 -0.08661 0.16640 -0.082770  -32.082770  -56.20   -2.50
  NOV  24  52237 -0.10064 0.17807 -0.085942  -32.085942  -55.10   -1.60
  NOV  29  52242 -0.11257 0.19030 -0.090672  -32.090672  -55.70   -1.40
  DEC   4  52247 -0.12715 0.20247 -0.093105  -32.093105  -54.20   -1.80
  DEC   9  52252 -0.14097 0.21684 -0.096373  -32.096373  -54.40   -0.70
  DEC  14  52257 -0.15527 0.23044 -0.101400  -32.101400  -55.90   -1.00
  DEC  19  52262 -0.16591 0.24480 -0.103378  -32.103378  -53.40   -1.40
  DEC  24  52267 -0.17213 0.26250 -0.108006  -32.108006  -54.80   -0.40
  DEC  29  52272 -0.17519 0.28235 -0.113456  -32.113456  -55.20   -1.00
  JAN   3  52277 -0.17834 0.30094 -0.117715  -32.117715  -52.60   -1.10
  JAN   8  52282 -0.18169 0.31556 -0.123968  -32.123968  -54.10   -0.80
  JAN  13  52287 -0.18226 0.33039 -0.126117  -32.126117  -53.30   -1.40
  JAN  18  52292 -0.17924 0.34612 -0.126588  -32.126588  -53.40   -1.50
  JAN  23  52297 -0.17712 0.36193 -0.129308  -32.129308  -53.00   -1.20
  JAN  28  52302 -0.17355 0.37871 -0.131312  -32.131312  -54.10   -1.90
  FEB   2  52307 -0.16740 0.39475 -0.136559  -32.136559  -52.30   -1.50
  FEB   7  52312 -0.16223 0.40932 -0.142454  -32.142454  -53.90   -1.60
  FEB  12  52317 -0.15440 0.42574 -0.144793  -32.144793  -52.50   -2.10
  FEB  17  52322 -0.14849 0.43973 -0.148937  -32.148937  -52.50   -2.10
  FEB  22  52327 -0.14024 0.45393 -0.153653  -32.153653  -52.50   -2.70
  FEB  27  52332 -0.12836 0.47016 -0.157922  -32.157922  -52.70   -3.70
  MAR   4  52337 -0.11664 0.48586 -0.165682  -32.165682  -51.40   -2.40
  MAR   9  52342 -0.10226 0.49971 -0.169608  -32.169608  -51.90   -3.70
  MAR  14  52347 -0.09022 0.51207 -0.173369  -32.173369  -51.30   -3.20
  MAR  19  52352 -0.07563 0.52221 -0.177767  -32.177767  -50.90   -3.30
  MAR  24  52357 -0.05881 0.53071 -0.180103  -32.180103  -51.10   -4.70
  MAR  29  52362 -0.04173 0.53849 -0.185672  -32.185672  -49.90   -4.30
  APR   3  52367 -0.02298 0.54172 -0.190857  -32.190857  -50.10   -4.70
  APR   8  52372 -0.00616 0.54785 -0.193153  -32.193153  -50.70   -4.70
  APR  13  52377  0.00685 0.55127 -0.197457  -32.197457  -50.40   -4.00
  APR  18  52382  0.02215 0.55415 -0.200199  -32.200199  -50.30   -5.00
  APR  23  52387  0.03786 0.55481 -0.202259  -32.202259  -49.80   -5.30
  APR  28  52392  0.05627 0.55335 -0.208547  -32.208547  -50.40   -4.80
  MAY   3  52397  0.07340 0.55198 -0.210765  -32.210765  -50.80   -5.60
  MAY   8  52402  0.09156 0.55073 -0.213409  -32.213409  -50.20   -4.40
  MAY  13  52407  0.10682 0.54756 -0.218041  -32.218041  -50.90   -5.20
  MAY  18  52412  0.11911 0.54124 -0.220862  -32.220862  -50.90   -5.50
  MAY  23  52417  0.13370 0.53793 -0.226418  -32.226418  -51.40   -5.20
  MAY  28  52422  0.14625 0.53266 -0.230873  -32.230873  -51.80   -4.90
  JUN   2  52427  0.15988 0.52531 -0.231214  -32.231214  -51.70   -5.60
  JUN   7  52432  0.17453 0.51674 -0.231957  -32.231957  -53.50   -5.00
  JUN  12  52437  0.18842 0.50780 -0.230066  -32.230066  -53.80   -5.50
  JUN  17  52442  0.20229 0.49776 -0.227931  -32.227931  -53.30   -5.50
  JUN  22  52447  0.21463 0.48668 -0.229248  -32.229248  -55.50   -4.70
  JUN  27  52452  0.22253 0.47324 -0.228837  -32.228837  -54.70   -5.50
  JUL   2  52457  0.22880 0.45845 -0.229572  -32.229572  -56.30   -5.30
  JUL   7  52462  0.23156 0.44280 -0.231116  -32.231116  -57.80   -5.30
  JUL  12  52467  0.23682 0.42738 -0.230169  -32.230169  -57.80   -5.40
  JUL  17  52472  0.24197 0.41275 -0.232066  -32.232066  -58.50   -5.30
  JUL  22  52477  0.24554 0.39967 -0.232026  -32.232026  -59.90   -5.10
  JUL  27  52482  0.24688 0.38432 -0.228996  -32.228996  -58.70   -5.40
  AUG   1  52487  0.25125 0.36680 -0.227860  -32.227860  -60.80   -5.00
  AUG   6  52492  0.25577 0.35331 -0.225165  -32.225165  -61.20   -5.40
  AUG  11  52497  0.26043 0.33968 -0.223776  -32.223776  -61.30   -5.20
  AUG  16  52502  0.26059 0.32556 -0.225867  -32.225867  -62.70   -5.30
  AUG  21  52507  0.25786 0.31168 -0.224446  -32.224446  -62.50   -5.40
  AUG  26  52512  0.25488 0.29513 -0.224852  -32.224852  -62.40   -4.80
  AUG  31  52517  0.25357 0.27908 -0.225801  -32.225801  -62.80   -4.80
  SEP   5  52522  0.24829 0.26355 -0.224985  -32.224985  -62.50   -5.00
  SEP  10  52527  0.24105 0.25053 -0.228607  -32.228607  -63.10   -4.90
  SEP  15  52532  0.23290 0.23676 -0.230440  -32.230440  -63.30   -4.90
  SEP  20  52537  0.22238 0.22719 -0.230756  -32.230756  -62.50   -4.60
  SEP  25  52542  0.21051 0.21542 -0.232763  -32.232763  -61.70   -4.10
  SEP  30  52547  0.20058 0.20314 -0.232943  -32.232943  -61.80   -4.60
  OCT   5  52552  0.18993 0.19137 -0.234308  -32.234308  -60.90   -3.60
  OCT  10  52557  0.17791 0.18062 -0.239010  -32.239010  -61.70   -3.80
  OCT  15  52562  0.16593 0.17164 -0.240099  -32.240099  -60.90   -3.90
  OCT  20  52567  0.15044 0.16533 -0.243231  -32.243231  -60.50   -3.10
  OCT  25  52572  0.13305 0.15847 -0.246345  -32.246345  -59.90   -3.40
  OCT  30  52577  0.11542 0.15215 -0.247526  -32.247526  -58.60   -3.10
  NOV   4  52582  0.09641 0.14887 -0.252498  -32.252498  -58.70   -2.50
  NOV   9  52587  0.07666 0.14543 -0.255543  -32.255543  -57.70   -2.40
  NOV  14  52592  0.05999 0.14374 -0.256752  -32.256752  -57.90   -2.40
  NOV  19  52597  0.04276 0.14259 -0.259758  -32.259758  -57.20   -1.60
  NOV  24  52602  0.02629 0.14192 -0.260917  -32.260917  -56.60   -2.20
  NOV  29  52607  0.01112 0.14153 -0.264219  -32.264219  -56.30   -1.60
  DEC   4  52612 -0.00514 0.14225 -0.270459  -32.270459  -56.60   -1.30
  DEC   9  52617 -0.02419 0.14779 -0.272631  -32.272631  -55.50   -1.40
  DEC  14  52622 -0.04013 0.15481 -0.277285  -32.277285  -55.80   -0.80
  DEC  19  52627 -0.05695 0.15977 -0.280822  -32.280822  -56.00   -0.80
  DEC  24  52632 -0.06910 0.17083 -0.282062  -32.282062  -53.90   -1.40
  DEC  29  52637 -0.08116 0.18113 -0.287211  -32.287211  -54.60   -0.50
  JAN   3  52642 -0.09451 0.19264 -0.290092  -32.290092  -54.90   -0.70
  JAN   8  52647 -0.10852 0.20338 -0.292861  -32.292861  -54.30   -1.00
  JAN  13  52652 -0.11900 0.21473 -0.297247  -32.297247  -54.90   -0.30
  JAN  18  52657 -0.12598 0.22653 -0.299210  -32.299210  -54.90   -1.30
  JAN  23  52662 -0.13214 0.23961 -0.302013  -32.302013  -53.40   -0.90
  JAN  28  52667 -0.13888 0.25221 -0.305325  -32.305325  -54.90   -0.70
  FEB   2  52672 -0.14257 0.26675 -0.305449  -32.305449  -53.80   -1.20
  FEB   7  52677 -0.14839 0.28043 -0.308435  -32.308435  -54.00   -1.20
  FEB  12  52682 -0.15530 0.29410 -0.310809  -32.310809  -54.20   -1.50
  FEB  17  52687 -0.15578 0.30706 -0.312880  -32.312880  -53.30   -1.90
  FEB  22  52692 -0.15549 0.32447 -0.318536  -32.318536  -53.80   -2.10
  FEB  27  52697 -0.15461 0.33928 -0.320833  -32.320833  -53.20   -2.00
  MAR   4  52702 -0.15304 0.35313 -0.322942  -32.322942  -53.00   -2.20
  MAR   9  52707 -0.15469 0.36629 -0.326247  -32.326247  -53.00   -2.40
  MAR  14  52712 -0.15729 0.38137 -0.328125  -32.328125  -52.50   -3.30
  MAR  19  52717 -0.15489 0.39581 -0.333217  -32.333217  -51.30   -3.60
  MAR  24  52722 -0.15048 0.41241 -0.338695  -32.338695  -52.50   -3.50
  MAR  29  52727 -0.14057 0.42687 -0.340485  -32.340485  -51.50   -3.80
  APR   3  52732 -0.12905 0.44174 -0.344874  -32.344874  -51.00   -3.40
  APR   8  52737 -0.11759 0.45699 -0.348370  -32.348370  -51.10   -4.20
  APR  13  52742 -0.10929 0.47029 -0.350747  -32.350747  -49.60   -4.90
  APR  18  52747 -0.10029 0.48116 -0.357275  -32.357275  -51.00   -4.20
  APR  23  52752 -0.08849 0.49170 -0.358886  -32.358886  -50.40   -5.10
  APR  28  52757 -0.07519 0.50244 -0.360908  -32.360908  -50.30   -4.20
  MAY   3  52762 -0.05938 0.51161 -0.363971  -32.363971  -51.10   -4.40
  MAY   8  52767 -0.04467 0.52161 -0.363835  -32.363835  -50.30   -5.30
  MAY  13  52772 -0.03440 0.52929 -0.366554  -32.366554  -50.00   -5.30
  MAY  18  52777 -0.02356 0.53547 -0.370886  -32.370886  -51.60   -4.70
  MAY  23  52782 -0.00980 0.54044 -0.372200  -32.372200  -50.90   -5.40
  MAY  28  52787  0.00588 0.54264 -0.375162  -32.375162  -52.00   -4.30
  JUN   2  52792  0.02134 0.54699 -0.375369  -32.375369  -51.90   -5.20
  JUN   7  52797  0.03819 0.54781 -0.373678  -32.373678  -52.30   -5.30
  JUN  12  52802  0.05526 0.54775 -0.375612  -32.375612  -53.40   -4.50
  JUN  17  52807  0.07414 0.54504 -0.373436  -32.373436  -54.10   -5.30
  JUN  22  52812  0.09598 0.54408 -0.372005  -32.372005  -54.10   -4.80
  JUN  27  52817  0.11484 0.54152 -0.370566  -32.370566  -56.20   -4.50
  JUL   2  52822  0.13398 0.53857 -0.366421  -32.366421  -56.20   -5.10
  JUL   7  52827  0.14968 0.53119 -0.364357  -32.364357  -56.80   -4.50
  JUL  12  52832  0.16754 0.52394 -0.361930  -32.361930  -58.20   -4.40
  JUL  17  52837  0.18097 0.51651 -0.358232  -32.358232  -58.50   -5.20
  JUL  22  52842  0.19443 0.50624 -0.357399  -32.357399  -60.40   -4.50
  JUL  27  52847  0.20688 0.49477 -0.354751  -32.354751  -60.60   -4.80
  AUG   1  52852  0.21922 0.48157 -0.353092  -32.353092  -60.30   -5.10
  AUG   6  52857  0.22823 0.46960 -0.354366  -32.354366  -61.70   -4.60
  AUG  11  52862  0.23779 0.45676 -0.352094  -32.352094  -61.80   -4.90
  AUG  16  52867  0.24605 0.44473 -0.352330  -32.352330  -61.80   -4.50
  AUG  21  52872  0.25384 0.42968 -0.352371  -32.352371  -63.30   -4.70
  AUG  26  52877  0.25935 0.41566 -0.349541  -32.349541  -62.90   -5.00
  AUG  31  52882  0.26449 0.40045 -0.351304  -32.351304  -62.70   -4.60
  SEP   5  52887  0.26532 0.38443 -0.352363  -32.352363  -63.50   -4.60
  SEP  10  52892  0.26464 0.36782 -0.351759  -32.351759  -62.80   -4.50
  SEP  15  52897  0.26432 0.35174 -0.353355  -32.353355  -63.60   -3.90
  SEP  20  52902  0.26310 0.33640 -0.352815  -32.352815  -62.70   -4.70
  SEP  25  52907  0.26098 0.32086 -0.353438  -32.353438  -61.80   -4.20
  SEP  30  52912  0.25918 0.30616 -0.357270  -32.357270  -63.00   -4.30
  OCT   5  52917  0.25363 0.29345 -0.357721  -32.357721  -62.00   -4.00
  OCT  10  52922  0.24643 0.27922 -0.360758  -32.360758  -61.30   -3.40
  OCT  15  52927  0.23585 0.26418 -0.362693  -32.362693  -61.30   -3.80
  OCT  20  52932  0.22602 0.25004 -0.362876  -32.362876  -59.60   -3.70
  OCT  25  52937  0.21864 0.23772 -0.367932  -32.367932  -60.30   -2.90
  OCT  30  52942  0.21246 0.22690 -0.370557  -32.370557  -59.70   -3.30
  NOV   4  52947  0.20274 0.21698 -0.371090  -32.371090  -59.00   -2.90
  NOV   9  52952  0.19275 0.20337 -0.373551  -32.373551  -58.90   -2.10
  NOV  14  52957  0.17987 0.19137 -0.373689  -32.373689  -57.90   -2.80
  NOV  19  52962  0.16734 0.18189 -0.375692  -32.375692  -56.80   -2.20
  NOV  24  52967  0.15349 0.17677 -0.380394  -32.380394  -57.60   -1.90
  NOV  29  52972  0.13440 0.17055 -0.380808  -32.380808  -56.20   -1.70
  DEC   4  52977  0.11705 0.16437 -0.382973  -32.382973  -57.00   -1.00
  DEC   9  52982  0.10252 0.16201 -0.383551  -32.383551  -56.70   -1.50
  DEC  14  52987  0.08645 0.15871 -0.381998  -32.381998  -54.70   -1.60
  DEC  19  52992  0.07148 0.15721 -0.384227  -32.384227  -55.20   -1.10
  DEC  24  52997  0.05669 0.15507 -0.386236  -32.386236  -56.10   -1.20
  DEC  29  53002  0.03991 0.15471 -0.387869  -32.387869  -55.60   -0.80
  JAN   3  53007  0.02670 0.15374 -0.390455  -32.390455  -56.00   -0.40
  JAN   8  53012  0.01299 0.15685 -0.390466  -32.390466  -54.90   -1.10
  JAN  13  53017  0.00115 0.15901 -0.393569  -32.393569  -54.10   -1.10
  JAN  18  53022 -0.01017 0.16503 -0.398977  -32.398977  -55.70   -0.70
  JAN  23  53027 -0.02383 0.17179 -0.400435  -32.400435  -54.90   -1.30
  JAN  28  53032 -0.03161 0.17916 -0.404094  -32.404094  -55.50   -0.70
  FEB   2  53037 -0.04493 0.18697 -0.404960  -32.404960  -55.00   -1.50
  FEB   7  53042 -0.05878 0.19197 -0.404239  -32.404239  -54.30   -1.80
  FEB  12  53047 -0.07072 0.20089 -0.407962  -32.407962  -54.70   -1.30
  FEB  17  53052 -0.08287 0.21005 -0.409955  -32.409955  -54.90   -1.80
  FEB  22  53057 -0.09564 0.22197 -0.412516  -32.412516  -54.30   -2.00
  FEB  27  53062 -0.10390 0.23339 -0.416968  -32.416968  -54.60   -2.40
  MAR   3  53067 -0.11387 0.24417 -0.417217  -32.417217  -53.40   -2.90
  MAR   8  53072 -0.12152 0.25615 -0.419152  -32.419152  -53.00   -2.80
  MAR  13  53077 -0.12515 0.26619 -0.422463  -32.422463  -54.50   -3.10
  MAR  18  53082 -0.13003 0.27703 -0.422913  -32.422913  -52.60   -3.30
  MAR  23  53087 -0.13181 0.29126 -0.427718  -32.427718  -53.10   -3.20
  MAR  28  53092 -0.13688 0.30833 -0.431736  -32.431736  -52.60   -3.90
  APR   2  53097 -0.14065 0.32329 -0.434479  -32.434479  -51.30   -4.60
  APR   7  53102 -0.14007 0.33614 -0.441421  -32.441421  -52.70   -4.10
  APR  12  53107 -0.13882 0.35232 -0.445012  -32.445012  -52.30   -4.40
  APR  17  53112 -0.13588 0.36700 -0.448734  -32.448734  -51.20   -4.20
  APR  22  53117 -0.13303 0.38274 -0.452513  -32.452513  -51.20   -4.10
  APR  27  53122 -0.12846 0.39281 -0.451970  -32.451970  -51.00   -5.20
  MAY   2  53127 -0.11966 0.40736 -0.454452  -32.454452  -50.50   -4.80
  MAY   7  53132 -0.11392 0.42155 -0.459234  -32.459234  -52.80   -5.00
  MAY  12  53137 -0.10599 0.43446 -0.461563  -32.461563  -51.10   -5.40
  MAY  17  53142 -0.10012 0.44555 -0.466381  -32.466381  -52.00   -4.20
  MAY  22  53147 -0.09512 0.45230 -0.468434  -32.468434  -52.40   -5.40
  MAY  27  53152 -0.09010 0.45982 -0.468484  -32.468484  -51.10   -5.60
  JUN   1  53157 -0.08374 0.46712 -0.470909  -32.470909  -53.80   -4.30
  JUN   6  53162 -0.07441 0.47546 -0.470596  -32.470596  -54.20   -5.10
  JUN  11  53167 -0.06658 0.48287 -0.471433  -32.471433  -53.70   -4.60
  JUN  16  53172 -0.05474 0.48997 -0.472433  -32.472433  -55.00   -4.50
  JUN  21  53177 -0.03862 0.49833 -0.469711  -32.469711  -55.30   -5.30
  JUN  26  53182 -0.02205 0.50487 -0.469390  -32.469390  -55.90   -4.80
  JUL   1  53187 -0.00757 0.51013 -0.468989  -32.468989  -58.10   -4.50
  JUL   6  53192  0.00514 0.51365 -0.466127  -32.466127  -57.70   -5.10
  JUL  11  53197  0.01829 0.51701 -0.465196  -32.465196  -59.00   -4.00
  JUL  16  53202  0.03046 0.52030 -0.460880  -32.460880  -59.80   -5.40
  JUL  21  53207  0.04409 0.52019 -0.457314  -32.457314  -59.90   -4.60
  JUL  26  53212  0.05916 0.51899 -0.457363  -32.457363  -61.70   -4.40
  JUL  31  53217  0.07036 0.51699 -0.454420  -32.454420  -61.20   -5.10
  AUG   5  53222  0.08391 0.51494 -0.454435  -32.454435  -62.50   -4.50
  AUG  10  53227  0.09743 0.51317 -0.453840  -32.453840  -63.10   -4.50
  AUG  15  53232  0.11143 0.51373 -0.450956  -32.450956  -62.70   -5.10
  AUG  20  53237  0.12440 0.51111 -0.451864  -32.451864  -62.80   -4.80
  AUG  25  53242  0.13423 0.50494 -0.452831  -32.452831  -63.90   -4.70
  AUG  30  53247  0.14699 0.49858 -0.451987  -32.451987  -62.60   -4.30
  SEP   4  53252  0.15929 0.48953 -0.454305  -32.454305  -64.50   -4.50
  SEP   9  53257  0.16934 0.47890 -0.451636  -32.451636  -63.80   -4.40
  SEP  14  53262  0.17983 0.46844 -0.450417  -32.450417  -62.90   -4.20
  SEP  19  53267  0.18669 0.45686 -0.453175  -32.453175  -63.70   -4.30
  SEP  24  53272  0.19498 0.44650 -0.452267  -32.452267  -62.30   -4.50
  SEP  29  53277  0.19795 0.43636 -0.454758  -32.454758  -62.80   -3.70
  OCT   4  53282  0.20073 0.42402 -0.456642  -32.456642  -63.10   -3.90
  OCT   9  53287  0.20354 0.41192 -0.457124  -32.457124  -60.90   -4.10
  OCT  14  53292  0.20397 0.39985 -0.461271  -32.461271  -61.20   -3.30
  OCT  19  53297  0.20613 0.38857 -0.464238  -32.464238  -61.20   -3.50
  OCT  24  53302  0.20559 0.37887 -0.465632  -32.465632  -59.40   -3.20
  OCT  29  53307  0.20722 0.36783 -0.469695  -32.469695  -59.90   -2.80
  NOV   3  53312  0.20808 0.35694 -0.470279  -32.470279  -59.00   -3.30
  NOV   8  53317  0.20813 0.34443 -0.472417  -32.472417  -57.90   -3.00
  NOV  13  53322  0.20815 0.33436 -0.478354  -32.478354  -58.40   -2.10
  NOV  18  53327  0.20698 0.32184 -0.480678  -32.480678  -57.30   -2.70
  NOV  23  53332  0.20434 0.31111 -0.485639  -32.485639  -57.10   -1.90
  NOV  28  53337  0.19966 0.29968 -0.488435  -32.488435  -56.40   -1.70
  DEC   3  53342  0.19395 0.28869 -0.488738  -32.488738  -55.30   -2.40
  DEC   8  53347  0.18644 0.27820 -0.492824  -32.492824  -55.10   -1.60
  DEC  13  53352  0.17658 0.26850 -0.495899  -32.495899  -56.00   -1.70
  DEC  18  53357  0.16939 0.25870 -0.498908  -32.498908  -55.60   -1.60
  DEC  23  53362  0.16302 0.25002 -0.503076  -32.503076  -55.90   -0.70
  DEC  28  53367  0.15454 0.24363 -0.503001  -32.503001  -55.40   -1.50
  JAN   2  53372  0.14877 0.23671 -0.504286  -32.504286  -54.10   -1.50
  JAN   7  53377  0.14514 0.22974 -0.507874  -32.507874  -55.70   -1.00
  JAN  12  53382  0.13537 0.22301 -0.509334  -32.509334  -55.20   -1.70
  JAN  17  53387  0.12744 0.21725 -0.514728  -32.514728  -55.90   -1.10
  JAN  22  53392  0.11718 0.21319 -0.517418  -32.517418  -55.60   -1.60
  JAN  27  53397  0.10552 0.20903 -0.517989  -32.517989  -54.80   -1.40
  FEB   1  53402  0.09207 0.20836 -0.521188  -32.521188  -54.70   -1.40
  FEB   6  53407  0.07892 0.20558 -0.523116  -32.523116  -56.00   -2.20
  FEB  11  53412  0.06412 0.20361 -0.527460  -32.527460  -54.90   -1.90
  FEB  16  53417  0.05210 0.20299 -0.533752  -32.533752  -56.10   -2.40
  FEB  21  53422  0.03757 0.20513 -0.536298  -32.536298  -54.80   -3.00
  FEB  26  53427  0.02943 0.20740 -0.542295  -32.542295  -54.90   -2.50
  MAR   3  53432  0.01944 0.21397 -0.550097  -32.550097  -55.20   -3.10
  MAR   8  53437  0.00892 0.21765 -0.555221  -32.555221  -54.30   -3.50
  MAR  13  53442 -0.00152 0.22206 -0.562301  -32.562301  -54.70   -3.30
  MAR  18  53447 -0.00800 0.22384 -0.564810  -32.564810  -54.30   -4.10
  MAR  23  53452 -0.01314 0.22993 -0.566018  -32.566018  -53.30   -4.30
  MAR  28  53457 -0.02073 0.23801 -0.571384  -32.571384  -54.20   -4.10
  APR   2  53462 -0.03065 0.24355 -0.573600  -32.573600  -53.30   -4.80
  APR   7  53467 -0.03548 0.24802 -0.577226  -32.577226  -52.30   -4.70
  APR  12  53472 -0.04420 0.25661 -0.582070  -32.582070  -53.60   -4.90
  APR  17  53477 -0.04926 0.26704 -0.583669  -32.583669  -52.40   -5.30
  APR  22  53482 -0.05570 0.27838 -0.588768  -32.588768  -52.40   -5.00
  APR  27  53487 -0.05875 0.28840 -0.594902  -32.594902  -53.50   -5.10
  MAY   2  53492 -0.05782 0.29988 -0.598000  -32.598000  -52.00   -5.80
  MAY   7  53497 -0.06069 0.30952 -0.604398  -32.604398  -52.60   -4.90
  MAY  12  53502 -0.06202 0.31731 -0.607465  -32.607465  -52.70   -5.30
  MAY  17  53507 -0.06746 0.32482 -0.609574  -32.609574  -52.10   -5.90
  MAY  22  53512 -0.07089 0.33203 -0.614221  -32.614221  -54.40   -5.10
  MAY  27  53517 -0.06896 0.34126 -0.614571  -32.614571  -54.20   -5.70
  JUN   1  53522 -0.06293 0.35090 -0.616098  -32.616098  -54.00   -5.30
  JUN   6  53527 -0.05908 0.35953 -0.617667  -32.617667  -55.20   -5.00
  JUN  11  53532 -0.05544 0.36664 -0.615335  -32.615335  -55.40   -5.70
  JUN  16  53537 -0.05136 0.37616 -0.615384  -32.615384  -55.60   -5.00
  JUN  21  53542 -0.04623 0.38408 -0.615951  -32.615951  -58.20   -4.80
  JUN  26  53547 -0.04281 0.39052 -0.614542  -32.614542  -57.40   -5.40
  JUL   1  53552 -0.03985 0.39676 -0.615457  -32.615457  -58.40   -4.70
  JUL   6  53557 -0.03447 0.40259 -0.611455  -32.611455  -59.30   -5.80
  JUL  11  53562 -0.02751 0.40857 -0.608022  -32.608022  -59.20   -4.80
  JUL  16  53567 -0.02161 0.41346 -0.607457  -32.607457  -61.40   -4.90
  JUL  21  53572 -0.01678 0.41541 -0.604037  -32.604037  -61.60   -5.10
  JUL  26  53577 -0.01114 0.41900 -0.604141  -32.604141  -62.40   -5.10
  JUL  31  53582 -0.00443 0.42064 -0.604231  -32.604231  -63.60   -5.20
  AUG   5  53587  0.00494 0.42210 -0.601261  -32.601261  -62.80   -5.20
  AUG  10  53592  0.01637 0.42510 -0.601837  -32.601837  -63.10   -4.60
  AUG  15  53597  0.02396 0.42872 -0.602199  -32.602199  -64.50   -5.50
  AUG  20  53602  0.02995 0.42875 -0.601146  -32.601146  -63.40   -4.70
  AUG  25  53607  0.03710 0.42816 -0.603661  -32.603661  -65.50   -5.10
  AUG  30  53612  0.04188 0.42507 -0.600655  -32.600655  -65.20   -5.20
  SEP   4  53617  0.04291 0.42453 -0.598647  -32.598647  -64.40   -4.60
  SEP   9  53622  0.04858 0.42264 -0.600519  -32.600519  -65.00   -5.00
  SEP  14  53627  0.05021 0.42134 -0.600373  -32.600373  -64.30   -4.90
  SEP  19  53632  0.05268 0.42150 -0.604582  -32.604582  -64.50   -4.40
  SEP  24  53637  0.05536 0.41808 -0.607769  -32.607769  -65.30   -4.70
  SEP  29  53642  0.05866 0.41670 -0.607301  -32.607301  -63.50   -4.20
  OCT   4  53647  0.05987 0.41550 -0.610203  -32.610203  -63.50   -3.90
  OCT   9  53652  0.06462 0.41491 -0.612026  -32.612026  -63.20   -4.40
  OCT  14  53657  0.06640 0.41088 -0.613369  -32.613369  -61.40   -3.60
  OCT  19  53662  0.07099 0.40745 -0.618572  -32.618572  -62.40   -3.40
  OCT  24  53667  0.07098 0.40482 -0.620019  -32.620019  -61.30   -4.00
  OCT  29  53672  0.06960 0.40130 -0.622476  -32.622476  -60.10   -3.30
  NOV   3  53677  0.07299 0.39745 -0.627307  -32.627307  -61.00   -3.10
  NOV   8  53682  0.07257 0.39490 -0.628731  -32.628731  -59.30   -3.30
  NOV  13  53687  0.07009 0.39284 -0.634450  -32.634450  -58.60   -2.40
  NOV  18  53692  0.06941 0.39249 -0.638601  -32.638601  -58.80   -2.80
  NOV  23  53697  0.06529 0.38916 -0.640410  -32.640410  -57.60   -2.60
  NOV  28  53702  0.06848 0.38783 -0.645075  -32.645075  -58.70   -1.90
  DEC   3  53707  0.06782 0.38994 -0.647496  -32.647496  -57.80   -2.40
  DEC   8  53712  0.06622 0.39062 -0.649325  -32.649325  -56.90   -2.00
  DEC  13  53717  0.06313 0.38764 -0.653456  -32.653456  -57.40   -1.40
  DEC  18  53722  0.06515 0.38905 -0.654119  -32.654119  -56.00   -2.20
  DEC  23  53727  0.06185 0.38737 -0.656822  -32.656822  -55.20   -1.50
  DEC  28  53732  0.05710 0.38635 -0.660818  -32.660818  -57.10   -1.70
  JAN   2  53737  0.05179 0.38302  0.338590  -31.661410  -56.10   -1.80
  JAN   7  53742  0.04957 0.38166  0.334679  -31.665321  -56.80   -1.30
  JAN  12  53747  0.04876 0.38071  0.333506  -31.666494  -56.80   -1.80
  JAN  17  53752  0.05041 0.37997  0.333954  -31.666046  -55.60   -1.80
  JAN  22  53757  0.05017 0.38126  0.331180  -31.668820  -55.60   -1.50
