OTIDES 100 2 0  1 11 021         -0.01219990     0.00000000           18i+     11101  055.5655 
OTIDES 100 2 0  1  1-112         -0.01176698    -0.02376708           Sa        1092  056.5545 
OTIDES 100 3 0  1  1-112          0.03721773    -0.03588334           Sa        1092  056.5545 
OTIDES 100 4 0  1  1-112         -0.00041578    -0.00005940           Sa        1092  056.5545 
OTIDES 100 5 0  1  1-112          0.00081999    -0.00000372           Sa        1092  056.5545 
OTIDES 100 6 0  1  1-112         -0.00064074     0.00086940           Sa        1092  056.5545 
OTIDES 100 7 0  1  1-112          0.00066300     0.00036400           Sa        1092  056.5545 
OTIDES 100 8 0  1  1-112         -0.00021400    -0.00012200           Sa        1092  056.5545 
OTIDES 10014 6  1101 010       -.3747222E-09   .7913007E-09           K1 +    101100  165.5555 
OTIDES-10014 6  1101 010       -.1268694E-08   .1335690E-09           K1 -   1101100  165.5555 
OTIDES 10014 7  1101 010       -.7845014E-10  -.1555071E-09           K1 +    101100  165.5555 
OTIDES-10014 7  1101 010        .3543708E-11  -.4018166E-10           K1 -   1101100  165.5555 
OTIDES 10014 8  1101 010        .1137261E-10  -.3196522E-12           K1 +    101100  165.5555 
OTIDES-10014 8  1101 010       -.5904523E-11   .1568379E-10           K1 -   1101100  165.5555 
OTIDES 10014 9  1101 010       -.4929053E-12  -.7271977E-12           K1 +    101100  165.5555 
OTIDES-10014 9  1101 010       -.8895163E-12   .8935620E-12           K1 -   1101100  165.5555 
OTIDES 1001410  1101 010       -.7938370E-13  -.3468188E-13           K1 +    101100  165.5555 
OTIDES-1001410  1101 010       -.1986090E-14   .4881195E-13           K1 -   1101100  165.5555 
OTIDES 1001411  1101 010        .5868650E-14  -.1103590E-14           K1 +    101100  165.5555 
OTIDES-1001411  1101 010        .1261200E-13   .1041873E-13           K1 -   1101100  165.5555 
OTIDES 1001412  1101 010       -.2420288E-15  -.6628082E-15           K1 +    101100  165.5555 
OTIDES-1001412  1101 010       -.4688791E-15   .1476306E-14           K1 -   1101100  165.5555 
OTIDES 1001413  1101 010       -.7261646E-16   .4066717E-16           K1 +    101100  165.5555 
OTIDES-1001413  1101 010        .1954253E-15  -.4688138E-16           K1 -   1101100  165.5555 
OTIDES 1001414  1101 010       -.3196868E-16  -.1318959E-16           K1 +    101100  165.5555 
OTIDES-1001414  1101 010        .6326763E-18  -.1800593E-17           K1 -   1101100  165.5555 
OTIDES 10015 0  1101 010        .8814262E-02  -.1643164E-01           K1 +    101100  165.5555 
OTIDES-10015 0  1101 010        .0000000E+00   .0000000E+00           K1 -   1101100  165.5555 
OTIDES 10015 1  1101 010        .2776657E-05   .1657040E-03           K1 +    101100  165.5555 
OTIDES-10015 1  1101 010        .8603802E-03  -.6234982E-03           K1 -   1101100  165.5555 
OTIDES 10015 2  1101 010       -.1095864E-03   .2924062E-04           K1 +    101100  165.5555 
OTIDES-10015 2  1101 010       -.2723117E-04   .1734149E-04           K1 -   1101100  165.5555 
OTIDES 10015 3  1101 010       -.5830819E-05  -.3377289E-05           K1 +    101100  165.5555 
OTIDES-10015 3  1101 010       -.1840314E-05  -.2518157E-05           K1 -   1101100  165.5555 
OTIDES 10015 4  1101 010       -.5488181E-07  -.1993831E-06           K1 +    101100  165.5555 
OTIDES-10015 4  1101 010       -.7679093E-07  -.1597738E-06           K1 -   1101100  165.5555 
OTIDES 10015 5  1101 010       -.5082145E-10   .1732750E-08           K1 +    101100  165.5555 
OTIDES-10015 5  1101 010       -.8604775E-08   .9004382E-08           K1 -   1101100  165.5555 
OTIDES 10015 6  1101 010        .2572509E-09   .2274363E-09           K1 +    101100  165.5555 
OTIDES-10015 6  1101 010       -.2400002E-10   .7085435E-09           K1 -   1101100  165.5555 
OTIDES 10015 7  1101 010       -.6495011E-11  -.5639334E-10           K1 +    101100  165.5555 
OTIDES-10015 7  1101 010        .8068102E-10   .8651980E-10           K1 -   1101100  165.5555 
OTIDES 10015 8  1101 010        .6560395E-11   .1341883E-11           K1 +    101100  165.5555 
OTIDES-10015 8  1101 010       -.3448936E-11   .7491635E-11           K1 -   1101100  165.5555 
OTIDES 10015 9  1101 010       -.4739808E-12  -.2804231E-12           K1 +    101100  165.5555 
OTIDES-10015 9  1101 010        .3267925E-12  -.2510286E-12           K1 -   1101100  165.5555 
OTIDES 1001510  1101 010        .9041522E-14  -.8357897E-14           K1 +    101100  165.5555 
OTIDES-1001510  1101 010        .3033076E-13  -.1780919E-13           K1 -   1101100  165.5555 
OTIDES 1001511  1101 010        .3786242E-14   .2531798E-14           K1 +    101100  165.5555 
OTIDES-1001511  1101 010        .4244261E-14   .1818216E-14           K1 -   1101100  165.5555 
OTIDES 1001512  1101 010        .3334479E-16   .4569360E-16           K1 +    101100  165.5555 
OTIDES-1001512  1101 010       -.5377042E-16  -.3875026E-15           K1 -   1101100  165.5555 
OTIDES 1001513  1101 010        .1736032E-16  -.1225090E-16           K1 +    101100  165.5555 
OTIDES-1001513  1101 010        .2915694E-16   .6967677E-17           K1 -   1101100  165.5555 
OTIDES 1001514  1101 010        .4345875E-18  -.2163107E-17           K1 +    101100  165.5555 
OTIDES-1001514  1101 010       -.1642407E-17  -.9771297E-18           K1 -   1101100  165.5555 
OTIDES 1001515  1101 010        .8985769E-18  -.5534570E-18           K1 +    101100  165.5555 
OTIDES-1001515  1101 010       -.4504740E-18   .2714217E-18           K1 -   1101100  165.5555 
OTIDES 100 2 1  1101-112        .1523241E-03  -.1744279E-03           Psi1    101092  166.5545 
OTIDES-100 2 1  1101-112       -.8508802E-04   .8114158E-04           Psi1   1101092  166.5545 
OTIDES 100 3 1  1101-112       -.4273537E-04  -.6831127E-04           Psi1    101092  166.5545 
OTIDES-100 3 1  1101-112        .1005257E-03  -.9357783E-04           Psi1   1101092  166.5545 
OTIDES 100 4 1  1101-112        .1612555E-03   .4801107E-04           Psi1    101092  166.5545 
OTIDES-100 4 1  1101-112        .4609820E-04  -.4825587E-04           Psi1   1101092  166.5545 
OTIDES 100 5 1  1101-112       -.1082001E-03   .2617635E-04           Psi1    101092  166.5545 
OTIDES-100 5 1  1101-112       -.2030484E-04   .4769627E-04           Psi1   1101092  166.5545 
OTIDES 100 6 1  1101-112        .2110518E-04   .3683443E-05           Psi1    101092  166.5545 
OTIDES-100 6 1  1101-112        .1165949E-04   .2810687E-04           Psi1   1101092  166.5545 
OTIDES 100 2 1  1101-111        .8985942E-03  -.1145196E-02           J1 +    101091  175.4555 
OTIDES-100 2 1  1101-111       -.6557405E-03   .4711973E-03           J1 -   1101091  175.4555 
OTIDES 100 3 1  1101-111        .4797685E-04  -.6365857E-03           J1 +    101091  175.4555 
OTIDES-100 3 1  1101-111        .8404578E-03  -.5739665E-03           J1 -   1101091  175.4555 
OTIDES 100 4 1  1101-111        .1099980E-02   .5665269E-03           J1 +    101091  175.4555 
OTIDES-100 4 1  1101-111        .3554893E-03  -.3113170E-03           J1 -   1101091  175.4555 
OTIDES 100 5 1  1101-111       -.7682936E-03   .1322931E-03           J1 +    101091  175.4555 
OTIDES-100 5 1  1101-111       -.1431914E-03   .3827792E-03           J1 -   1101091  175.4555 
OTIDES 100 6 1  1101-111        .1265200E-03   .5543309E-04           J1 +    101091  175.4555 
OTIDES-100 6 1  1101-111        .1000132E-03   .2365340E-03           J1 -   1101091  175.4555 
OTIDES 100 2 1 -1120 011        .3875614E-03  -.5776229E-03           Oo1+   2120101  185.5555 
OTIDES-100 2 1 -1120 011       -.3938700E-03   .1976655E-03           Oo1-   3120101  185.5555 
OTIDES 100 3 1 -1120 011        .2364966E-03  -.4423611E-03           Oo1+   2120101  185.5555 
OTIDES-100 3 1 -1120 011        .5403754E-03  -.2632085E-03           Oo1-   3120101  185.5555 
OTIDES 100 4 1 -1120 011        .5813141E-03   .4483190E-03           Oo1+   2120101  185.5555 
OTIDES-100 4 1 -1120 011        .2134681E-03  -.1534489E-03           Oo1-   3120101  185.5555 
OTIDES 100 5 1 -1120 011       -.4251036E-03   .4093282E-04           Oo1+   2120101  185.5555 
OTIDES-100 5 1 -1120 011       -.7884680E-04   .2378536E-03           Oo1-   3120101  185.5555 
OTIDES 100 6 1 -1120 011        .5615587E-04   .4826758E-04           Oo1+   2120101  185.5555 
OTIDES-100 6 1 -1120 011        .6561153E-04   .1530094E-03           Oo1-   3120101  185.5555 
OTIDES 100 2 0  1120 111        .2341999E-02  -.2440508E-02           Q1 +    120111  135.6555 
OTIDES-100 2 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 100 2 1  1120 111       -.4194805E-02   .3964057E-02           Q1 +    120111  135.6555 
OTIDES-100 2 1  1120 111        .7006804E-03  -.2801941E-02           Q1 -   1120111  135.6555 
OTIDES 100 2 2  1120 111        .9392604E-03  -.2691512E-03           Q1 +    120111  135.6555 
OTIDES-100 2 2  1120 111       -.1026239E-03  -.3246908E-03           Q1 -   1120111  135.6555 
OTIDES 100 3 0  1120 111        .1226490E-02   .3408273E-03           Q1 +    120111  135.6555 
OTIDES-100 3 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 100 3 1  1120 111        .3557905E-02  -.1184937E-02           Q1 +    120111  135.6555 
OTIDES-100 3 1  1120 111       -.3494740E-03   .2330039E-02           Q1 -   1120111  135.6555 
OTIDES 100 3 2  1120 111        .2298044E-03  -.6558514E-03           Q1 +    120111  135.6555 
OTIDES-100 3 2  1120 111        .5138001E-05   .2002185E-03           Q1 -   1120111  135.6555 
OTIDES 100 3 3  1120 111       -.2618416E-03   .3543758E-03           Q1 +    120111  135.6555 
OTIDES-100 3 3  1120 111       -.3135003E-03  -.1794707E-03           Q1 -   1120111  135.6555 
OTIDES 100 4 0  1120 111        .3463841E-03   .7082338E-02           Q1 +    120111  135.6555 
OTIDES-100 4 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 100 4 1  1120 111       -.3066445E-02   .9592027E-03           Q1 +    120111  135.6555 
OTIDES-100 4 1  1120 111       -.2884511E-03   .1077266E-02           Q1 -   1120111  135.6555 
OTIDES 100 4 2  1120 111        .1336344E-03  -.3719983E-03           Q1 +    120111  135.6555 
OTIDES-100 4 2  1120 111        .2441809E-04   .4859222E-04           Q1 -   1120111  135.6555 
OTIDES 100 4 3  1120 111       -.1053958E-03   .7200398E-04           Q1 +    120111  135.6555 
OTIDES-100 4 3  1120 111        .1041619E-03  -.3437207E-05           Q1 -   1120111  135.6555 
OTIDES 100 4 4  1120 111        .4815158E-05  -.3183875E-04           Q1 +    120111  135.6555 
OTIDES-100 4 4  1120 111        .8611543E-05   .2747947E-04           Q1 -   1120111  135.6555 
OTIDES 100 5 0  1120 111       -.1919725E-02  -.9489781E-04           Q1 +    120111  135.6555 
OTIDES-100 5 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 100 5 1  1120 111        .2116017E-02  -.9038675E-03           Q1 +    120111  135.6555 
OTIDES-100 5 1  1120 111        .4852413E-03  -.6958359E-03           Q1 -   1120111  135.6555 
OTIDES 100 5 2  1120 111        .8491995E-04  -.6133637E-04           Q1 +    120111  135.6555 
OTIDES-100 5 2  1120 111        .8981725E-04  -.6361769E-04           Q1 -   1120111  135.6555 
OTIDES 100 5 3  1120 111        .1324110E-04   .1012358E-04           Q1 +    120111  135.6555 
OTIDES-100 5 3  1120 111        .5666930E-05  -.1940453E-04           Q1 -   1120111  135.6555 
OTIDES 100 5 4  1120 111        .4161519E-05  -.4414552E-05           Q1 +    120111  135.6555 
OTIDES-100 5 4  1120 111        .4356584E-05   .1543603E-05           Q1 -   1120111  135.6555 
OTIDES 100 5 5  1120 111        .2681950E-05  -.8880089E-06           Q1 +    120111  135.6555 
OTIDES-100 5 5  1120 111        .1816921E-05  -.3805356E-08           Q1 -   1120111  135.6555 
OTIDES 100 6 0  1120 111       -.2816879E-02   .2439196E-02           Q1 +    120111  135.6555 
OTIDES-100 6 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 100 6 1  1120 111       -.6756020E-03   .1215600E-03           Q1 +    120111  135.6555 
OTIDES-100 6 1  1120 111       -.3692753E-04  -.2058530E-03           Q1 -   1120111  135.6555 
OTIDES 100 6 2  1120 111        .5981707E-04  -.1793460E-04           Q1 +    120111  135.6555 
OTIDES-100 6 2  1120 111        .1649502E-04   .5817838E-06           Q1 -   1120111  135.6555 
OTIDES 100 6 3  1120 111       -.3799769E-05   .1107928E-04           Q1 +    120111  135.6555 
OTIDES-100 6 3  1120 111        .7454044E-06  -.7021313E-05           Q1 -   1120111  135.6555 
OTIDES 100 6 4  1120 111        .1484168E-05  -.2499623E-05           Q1 +    120111  135.6555 
OTIDES-100 6 4  1120 111        .1379092E-05  -.7351296E-06           Q1 -   1120111  135.6555 
OTIDES 100 6 5  1120 111        .3547949E-06  -.8067254E-07           Q1 +    120111  135.6555 
OTIDES-100 6 5  1120 111        .1065008E-06   .5641794E-06           Q1 -   1120111  135.6555 
OTIDES 100 6 6  1120 111       -.1060945E-06   .4192012E-07           Q1 +    120111  135.6555 
OTIDES-100 6 6  1120 111       -.2257977E-07   .2050282E-07           Q1 -   1120111  135.6555 
OTIDES 100 7 0  1120 111       -.5442423E-03  -.1864788E-02           Q1 +    120111  135.6555 
OTIDES-100 7 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 100 7 1  1120 111        .5149143E-03  -.4886354E-03           Q1 +    120111  135.6555 
OTIDES-100 7 1  1120 111        .3034566E-03  -.3927686E-03           Q1 -   1120111  135.6555 
OTIDES 100 7 2  1120 111        .3667877E-04   .5890399E-04           Q1 +    120111  135.6555 
OTIDES-100 7 2  1120 111        .1143420E-04  -.2314552E-04           Q1 -   1120111  135.6555 
OTIDES 100 7 3  1120 111       -.1181033E-04  -.5228686E-05           Q1 +    120111  135.6555 
OTIDES-100 7 3  1120 111       -.1910667E-05   .1432485E-05           Q1 -   1120111  135.6555 
OTIDES 100 7 4  1120 111        .9441655E-06  -.6989007E-06           Q1 +    120111  135.6555 
OTIDES-100 7 4  1120 111        .3634066E-06   .8333904E-06           Q1 -   1120111  135.6555 
OTIDES 100 7 5  1120 111       -.1975585E-06  -.1227781E-06           Q1 +    120111  135.6555 
OTIDES-100 7 5  1120 111       -.3953996E-07  -.3431484E-08           Q1 -   1120111  135.6555 
OTIDES 100 7 6  1120 111       -.1734708E-07   .3787185E-07           Q1 +    120111  135.6555 
OTIDES-100 7 6  1120 111        .1027610E-07  -.2040512E-07           Q1 -   1120111  135.6555 
OTIDES 100 7 7  1120 111        .7983909E-08   .6774445E-09           Q1 +    120111  135.6555 
OTIDES-100 7 7  1120 111        .9272360E-08  -.4225658E-08           Q1 -   1120111  135.6555 
OTIDES 100 8 0  1120 111       -.2780469E-02  -.1940404E-02           Q1 +    120111  135.6555 
OTIDES-100 8 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 100 8 1  1120 111        .9755944E-04  -.7458982E-04           Q1 +    120111  135.6555 
OTIDES-100 8 1  1120 111       -.1138158E-03   .2517226E-03           Q1 -   1120111  135.6555 
OTIDES 100 8 2  1120 111       -.1590515E-04  -.9815551E-05           Q1 +    120111  135.6555 
OTIDES-100 8 2  1120 111       -.1045399E-04   .5212770E-04           Q1 -   1120111  135.6555 
OTIDES 100 8 3  1120 111       -.1904966E-05   .4304883E-05           Q1 +    120111  135.6555 
OTIDES-100 8 3  1120 111        .3995227E-06   .1907418E-05           Q1 -   1120111  135.6555 
OTIDES 100 8 4  1120 111        .1759816E-06  -.6354305E-06           Q1 +    120111  135.6555 
OTIDES-100 8 4  1120 111        .2340811E-07   .3951683E-06           Q1 -   1120111  135.6555 
OTIDES 100 8 5  1120 111       -.1226617E-06   .8601635E-07           Q1 +    120111  135.6555 
OTIDES-100 8 5  1120 111       -.3646308E-07  -.5123276E-07           Q1 -   1120111  135.6555 
OTIDES 100 8 6  1120 111       -.2576502E-07   .9133995E-08           Q1 +    120111  135.6555 
OTIDES-100 8 6  1120 111        .1360594E-08  -.4830755E-08           Q1 -   1120111  135.6555 
OTIDES 100 8 7  1120 111        .6262561E-09   .7366295E-09           Q1 +    120111  135.6555 
OTIDES-100 8 7  1120 111       -.7405800E-09  -.9693395E-09           Q1 -   1120111  135.6555 
OTIDES 100 8 8  1120 111        .4153715E-09   .4768208E-09           Q1 +    120111  135.6555 
OTIDES-100 8 8  1120 111       -.1898649E-09  -.7100725E-09           Q1 -   1120111  135.6555 
OTIDES 100 9 0  1120 111        .1056584E-02  -.4517615E-03           Q1 +    120111  135.6555 
OTIDES-100 9 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 100 9 1  1120 111        .8738846E-04   .1940856E-03           Q1 +    120111  135.6555 
OTIDES-100 9 1  1120 111        .2546338E-03  -.9810186E-04           Q1 -   1120111  135.6555 
OTIDES 100 9 2  1120 111       -.1532854E-04   .6217236E-04           Q1 +    120111  135.6555 
OTIDES-100 9 2  1120 111        .2056300E-04  -.6519020E-05           Q1 -   1120111  135.6555 
OTIDES 100 9 3  1120 111        .9624403E-06   .6599840E-06           Q1 +    120111  135.6555 
OTIDES-100 9 3  1120 111        .1550280E-05   .1073865E-05           Q1 -   1120111  135.6555 
OTIDES 100 9 4  1120 111        .2104652E-06  -.6567034E-06           Q1 +    120111  135.6555 
OTIDES-100 9 4  1120 111       -.3061126E-07   .1105304E-06           Q1 -   1120111  135.6555 
OTIDES 100 9 5  1120 111       -.4489378E-07   .5819064E-07           Q1 +    120111  135.6555 
OTIDES-100 9 5  1120 111        .4148123E-08  -.4584614E-07           Q1 -   1120111  135.6555 
OTIDES 100 9 6  1120 111       -.3629213E-08  -.3070182E-08           Q1 +    120111  135.6555 
OTIDES-100 9 6  1120 111       -.2763312E-08   .1182074E-08           Q1 -   1120111  135.6555 
OTIDES 100 9 7  1120 111        .1023578E-09   .5787280E-09           Q1 +    120111  135.6555 
OTIDES-100 9 7  1120 111       -.1065425E-09  -.7797731E-10           Q1 -   1120111  135.6555 
OTIDES 100 9 8  1120 111        .1361831E-09   .4707779E-10           Q1 +    120111  135.6555 
OTIDES-100 9 8  1120 111        .1321468E-10  -.5376675E-11           Q1 -   1120111  135.6555 
OTIDES 100 9 9  1120 111       -.3229939E-10   .3104388E-11           Q1 +    120111  135.6555 
OTIDES-100 9 9  1120 111       -.1805640E-10   .2876206E-10           Q1 -   1120111  135.6555 
OTIDES 10010 0  1120 111        .1793133E-03  -.2699691E-02           Q1 +    120111  135.6555 
OTIDES-10010 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 10010 1  1120 111        .3328519E-03  -.3380986E-04           Q1 +    120111  135.6555 
OTIDES-10010 1  1120 111       -.4984735E-04  -.5093799E-04           Q1 -   1120111  135.6555 
OTIDES 10010 2  1120 111       -.3010659E-04  -.3883450E-05           Q1 +    120111  135.6555 
OTIDES-10010 2  1120 111        .1813446E-05   .2137206E-04           Q1 -   1120111  135.6555 
OTIDES 10010 3  1120 111        .1741964E-05  -.6753134E-06           Q1 +    120111  135.6555 
OTIDES-10010 3  1120 111       -.1062938E-05  -.1083922E-05           Q1 -   1120111  135.6555 
OTIDES 10010 4  1120 111       -.1400051E-07  -.1497839E-06           Q1 +    120111  135.6555 
OTIDES-10010 4  1120 111       -.2397773E-08  -.1116758E-06           Q1 -   1120111  135.6555 
OTIDES 10010 5  1120 111        .1600857E-07  -.2421068E-08           Q1 +    120111  135.6555 
OTIDES-10010 5  1120 111        .1060913E-07   .6488552E-08           Q1 -   1120111  135.6555 
OTIDES 10010 6  1120 111       -.1119571E-08  -.1127021E-08           Q1 +    120111  135.6555 
OTIDES-10010 6  1120 111        .1337382E-08   .1724763E-08           Q1 -   1120111  135.6555 
OTIDES 10010 7  1120 111        .3968588E-09  -.3241854E-10           Q1 +    120111  135.6555 
OTIDES-10010 7  1120 111        .3896345E-09   .7474971E-10           Q1 -   1120111  135.6555 
OTIDES 10010 8  1120 111        .3189859E-11   .3124831E-11           Q1 +    120111  135.6555 
OTIDES-10010 8  1120 111        .2615082E-10   .4255746E-10           Q1 -   1120111  135.6555 
OTIDES 10010 9  1120 111       -.1036038E-10   .4397722E-11           Q1 +    120111  135.6555 
OTIDES-10010 9  1120 111       -.5328605E-11   .2009262E-11           Q1 -   1120111  135.6555 
OTIDES 1001010  1120 111       -.1503168E-11  -.1287006E-11           Q1 +    120111  135.6555 
OTIDES-1001010  1120 111        .8243028E-12   .1143765E-11           Q1 -   1120111  135.6555 
OTIDES 10011 0  1120 111        .1997726E-02   .2163169E-03           Q1 +    120111  135.6555 
OTIDES-10011 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 10011 1  1120 111       -.3370051E-03   .3244205E-03           Q1 +    120111  135.6555 
OTIDES-10011 1  1120 111        .2189216E-03   .8813908E-04           Q1 -   1120111  135.6555 
OTIDES 10011 2  1120 111        .1490187E-04   .3779192E-04           Q1 +    120111  135.6555 
OTIDES-10011 2  1120 111        .1448020E-05  -.1377699E-04           Q1 -   1120111  135.6555 
OTIDES 10011 3  1120 111        .2409657E-05  -.2137890E-05           Q1 +    120111  135.6555 
OTIDES-10011 3  1120 111        .1266625E-05  -.2485020E-06           Q1 -   1120111  135.6555 
OTIDES 10011 4  1120 111        .2162034E-06  -.4761452E-07           Q1 +    120111  135.6555 
OTIDES-10011 4  1120 111        .1476622E-06   .2752755E-07           Q1 -   1120111  135.6555 
OTIDES 10011 5  1120 111        .4070762E-08  -.1477615E-08           Q1 +    120111  135.6555 
OTIDES-10011 5  1120 111        .7561109E-08  -.3756657E-08           Q1 -   1120111  135.6555 
OTIDES 10011 6  1120 111       -.5090479E-09  -.9259547E-09           Q1 +    120111  135.6555 
OTIDES-10011 6  1120 111        .1685155E-08  -.6770864E-09           Q1 -   1120111  135.6555 
OTIDES 10011 7  1120 111        .1865681E-09   .8635160E-11           Q1 +    120111  135.6555 
OTIDES-10011 7  1120 111        .1461900E-09   .1393609E-09           Q1 -   1120111  135.6555 
OTIDES 10011 8  1120 111       -.2084067E-10  -.4331071E-11           Q1 +    120111  135.6555 
OTIDES-10011 8  1120 111       -.8476255E-11  -.4053867E-11           Q1 -   1120111  135.6555 
OTIDES 10011 9  1120 111        .5591154E-12  -.1087454E-11           Q1 +    120111  135.6555 
OTIDES-10011 9  1120 111        .9330924E-12   .2531659E-12           Q1 -   1120111  135.6555 
OTIDES 1001110  1120 111       -.2088780E-12  -.5105657E-12           Q1 +    120111  135.6555 
OTIDES-1001110  1120 111       -.5829532E-13   .2355605E-12           Q1 -   1120111  135.6555 
OTIDES 1001111  1120 111        .3992424E-13  -.2206665E-13           Q1 +    120111  135.6555 
OTIDES-1001111  1120 111       -.3567556E-13  -.2605323E-13           Q1 -   1120111  135.6555 
OTIDES 10012 0  1120 111        .1876673E-02  -.2263677E-02           Q1 +    120111  135.6555 
OTIDES-10012 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 10012 1  1120 111        .4176155E-03  -.6494886E-04           Q1 +    120111  135.6555 
OTIDES-10012 1  1120 111       -.5434527E-04   .1287159E-03           Q1 -   1120111  135.6555 
OTIDES 10012 2  1120 111       -.2234800E-04  -.8400061E-05           Q1 +    120111  135.6555 
OTIDES-10012 2  1120 111        .5406271E-05  -.3501491E-05           Q1 -   1120111  135.6555 
OTIDES 10012 3  1120 111        .8645839E-06   .6774332E-06           Q1 +    120111  135.6555 
OTIDES-10012 3  1120 111        .6078683E-06  -.2145413E-06           Q1 -   1120111  135.6555 
OTIDES 10012 4  1120 111       -.3495164E-07   .5674649E-07           Q1 +    120111  135.6555 
OTIDES-10012 4  1120 111       -.8624384E-07  -.1123952E-06           Q1 -   1120111  135.6555 
OTIDES 10012 5  1120 111       -.8829728E-08  -.8750988E-09           Q1 +    120111  135.6555 
OTIDES-10012 5  1120 111        .2404605E-08   .1586147E-08           Q1 -   1120111  135.6555 
OTIDES 10012 6  1120 111       -.2074199E-09   .1323149E-10           Q1 +    120111  135.6555 
OTIDES-10012 6  1120 111        .1421000E-09   .1094712E-09           Q1 -   1120111  135.6555 
OTIDES 10012 7  1120 111       -.3117340E-10  -.5173796E-10           Q1 +    120111  135.6555 
OTIDES-10012 7  1120 111       -.5786985E-10   .6716127E-10           Q1 -   1120111  135.6555 
OTIDES 10012 8  1120 111       -.7328912E-11   .4294690E-11           Q1 +    120111  135.6555 
OTIDES-10012 8  1120 111       -.5095175E-11  -.2709153E-11           Q1 -   1120111  135.6555 
OTIDES 10012 9  1120 111       -.1498963E-12  -.9099508E-13           Q1 +    120111  135.6555 
OTIDES-10012 9  1120 111        .6429279E-12   .6947853E-12           Q1 -   1120111  135.6555 
OTIDES 1001210  1120 111        .4336671E-14   .2087099E-14           Q1 +    120111  135.6555 
OTIDES-1001210  1120 111       -.8883081E-13   .1030932E-12           Q1 -   1120111  135.6555 
OTIDES 1001211  1120 111        .2511714E-13  -.1663875E-14           Q1 +    120111  135.6555 
OTIDES-1001211  1120 111        .1859645E-13  -.3148693E-14           Q1 -   1120111  135.6555 
OTIDES 1001212  1120 111        .9603009E-15   .3316176E-14           Q1 +    120111  135.6555 
OTIDES-1001212  1120 111       -.1496431E-14   .2106462E-14           Q1 -   1120111  135.6555 
OTIDES 10013 0  1120 111        .2027162E-02   .4697987E-02           Q1 +    120111  135.6555 
OTIDES-10013 0  1120 111        .0000000E+00   .0000000E+00           Q1 -   1120111  135.6555 
OTIDES 10013 1  1120 111       -.4300710E-03   .2563738E-03           Q1 +    120111  135.6555 
OTIDES-10013 1  1120 111       -.8822026E-04   .3975885E-04           Q1 -   1120111  135.6555 
OTIDES 10013 2  1120 111        .7243325E-05   .2034162E-04           Q1 +    120111  135.6555 
OTIDES-10013 2  1120 111        .1556729E-05  -.1551421E-04           Q1 -   1120111  135.6555 
OTIDES 10013 3  1120 111        .9155754E-06  -.1039247E-05           Q1 +    120111  135.6555 
OTIDES-10013 3  1120 111       -.8403839E-06   .6170975E-06           Q1 -   1120111  135.6555 
OTIDES 10013 4  1120 111        .1177811E-07  -.2006922E-08           Q1 +    120111  135.6555 
OTIDES-10013 4  1120 111        .2953807E-07  -.3149889E-07           Q1 -   1120111  135.6555 
OTIDES 10013 5  1120 111       -.1792025E-08  -.4473502E-10           Q1 +    120111  135.6555 
OTIDES-10013 5  1120 111        .1793282E-09   .6940853E-08           Q1 -   1120111  135.6555 
OTIDES 10013 6  1120 111       -.2235655E-09  -.2073140E-09           Q1 +    120111  135.6555 
OTIDES-10013 6  1120 111       -.2093268E-09   .2860088E-09           Q1 -   1120111  135.6555 
OTIDES 10013 7  1120 111        .1803426E-10   .9165139E-11           Q1 +    120111  135.6555 
OTIDES-10013 7  1120 111       -.2831485E-11   .2846837E-10           Q1 -   1120111  135.6555 
OTIDES 10013 8  1120 111       -.6111629E-11   .1454868E-11           Q1 +    120111  135.6555 
OTIDES-10013 8  1120 111        .7668723E-12  -.9661656E-12           Q1 -   1120111  135.6555 
OTIDES 10013 9  1120 111        .2288647E-12  -.7467189E-13           Q1 +    120111  135.6555 
OTIDES-10013 9  1120 111        .1114769E-12   .1403970E-12           Q1 -   1120111  135.6555 
OTIDES 1001310  1120 111        .2076642E-13   .3036268E-13           Q1 +    120111  135.6555 
OTIDES-1001310  1120 111        .2164293E-13  -.3656705E-13           Q1 -   1120111  135.6555 
OTIDES 1001311  1120 111        .1015073E-14  -.1676745E-14           Q1 +    120111  135.6555 
OTIDES-1001311  1120 111        .2329025E-14   .7111654E-15           Q1 -   1120111  135.6555 
OTIDES 1001312  1120 111        .1633449E-15   .3403172E-15           Q1 +    120111  135.6555 
